717.4328264634452	431.4754809524543	39.87237178554703
1541.9758023816835	1562.688161274832	70.0
1594.948930871748	1791.8777146766192	85.0
1581.1763794028325	1928.0764246899753	116.6
1530.0353439559708	1966.5877840730627	164.0
1499.0383961598277	1970.3449898665347	180.0
1393.8366339426148	1925.6772775798622	-140.0
1265.7281568544336	1767.455877019052	-122.1
963.4766644367193	1093.0374370908437	-110.14601578038102
808.1279538108523	669.9182966675542	-111.74451497666499
551.6693892657553	-0.9133129904962516	-110.75201120879333
