149.93708240222486	655.3710844456932	18.244059588397022
285.76404289118045	705.6430800416138	25.421042478909555
408.1299826688596	763.3248262788115	28.082274293156104
530.6259637734333	826.7413950320802	27.057231692104267
697.1526507796752	917.5799251367121	29.29490257341473
892.8230913673992	1046.6463550553576	35.216277576785004
1053.6282316431711	1175.653041216905	41.24530487024725
1153.9238668799107	1286.1905551571144	49.83216387123542
1221.1828104561077	1374.2345700420083	56.418900592834405
1273.2221925129375	1456.6713187482023	57.4232957214727
1307.1058964717004	1513.4426633296366	59.10037828620557
1356.2098043558203	1607.0003978447353	62.82209160909639
1392.5327238597802	1683.8411479693623	67.39759451157312
1416.0820426524679	1747.3661067268977	77.53611841079055
1424.1988423400012	1792.8169729471351	89.62504394111187
1423.4626450751093	1835.3506735653864	96.83110094249508
1416.8028221735935	1879.1524836085046	111.15012310667217
1395.9336211724672	1908.8207194588704	134.41222000880728
1354.8215650107663	1933.2790427278433	162.14833220842786
1315.489289546752	1936.2256947647847	-172.98299619582414
1279.736163762353	1922.0128476728273	-144.903448858451
1232.7824142200925	1870.0032865099447	-127.3465280775067
1185.3320593550243	1799.3672401350032	-122.78397878824973
1101.5709906998109	1664.928715614713	-120.97647594027478
1011.8435764096184	1507.949745417212	-119.2270789882681
936.2741477398099	1362.8379410786588	-117.16031034184059
864.2976957737906	1213.6764093772085	-115.4252144432339
769.3443087524474	1013.7320417359692	-115.42936912792928
678.6397949509969	826.162983092011	-114.80277948489109
616.8551140212044	688.9585540881512	-114.41216697122839
537.2828536257903	504.8218706504058	-113.33522835180631
474.39130717469834	356.30467215723365	-112.91378035444711
368.7399331967663	97.07907973042984	-111.17758314211073
280.57346910212163	-139.58381224021377	-109.27756249225693
220.3958631179812	-304.3190139185781	-108.82912586051883
157.94269433290265	-491.68603146407713	-108.92407751573784
117.4312877721386	-628.239060793765	-104.52831542448497
90.52925211603633	-727.1188332278671	-104.49143712082562
75.89203162688273	-810.1202567995415	-98.65138077155322
73.00377429446053	-862.4924051593507	-90.64347189807056
79.32247961512394	-908.837500518096	-74.75998732490417
100.26812692909607	-922.6344539719275	-12.95829406518385
132.87183695217163	-912.8862387797071	38.75682139989277
184.226414223333	-866.9985874706626	45.51368133820273
223.53202474029058	-821.1211636728613	52.22601103237497
286.99177928980953	-725.6213848644611	57.26642766386777
364.228893910456	-581.9646300939539	62.57554834654246
425.2198822392238	-432.8374416206834	69.54538614289947
465.0940220576026	-299.38787563017013	75.09858665409769
499.592829752085	-162.41505947811856	76.948216336634
527.3732913593335	-18.487178788940582	82.0235964102979
538.3760678380231	80.75312106415095	86.42554215008494
546.447288820545	200.75150607588512	87.70248043826001
548.7179370338854	350.92677482388217	93.73440966110934
534.515946603165	465.1943936545099	101.74506796551833
508.138756641144	551.9603163293859	116.80992990424679
460.2576685595741	615.4043319321427	138.49344660117967
409.88019079966944	643.7575627203487	164.00367930882723
367.7325761815928	647.5477580631623	-174.10129778235913
333.1769155569682	636.1431245172362	-152.81872221924215
303.22395874369977	604.1562211156001	-116.19741743349613
286.013413830874	560.8259523647484	-103.76775766531637
280.4042780468053	499.44520714443206	-84.15753063863266
297.0644349994368	434.15812875548363	-67.66091214397021
339.1018260055739	359.93167530071423	-52.569213614336945
409.16875165770534	299.8830965597267	-31.134549073902633
510.8837574377276	260.5148514587154	-11.650604490968163
634.3179183286543	253.96134674859468	8.25475267131111
748.596162350424	281.1319081086449	17.981535368016637
889.749114281407	343.4770882649809	27.631749256678802
967.8926637543768	389.60762002296315	34.35679830769129
1058.1976010298558	459.5553538715917	38.73125786022882
