926.6541128243307	989.5450348222166	-111.76273532448106
478.61395021624776	38.13597724131432	-116.95583543910551
249.1563302134582	-490.63218962549763	-111.36064184936204
13.111211088574237	-838.588648827852	-144.24520196241772
-128.37930485995457	-882.9951100896014	176.4278798521375
-201.54258348622534	-855.4867141576215	137.18992277220576
-232.83724382606306	-762.6855159254719	87.16647812917645
-198.8953855490563	-641.5961723593591	62.709724523862775
-77.68686297879049	-470.8847940702817	48.104600605911145
176.90500402896942	-258.1273004572922	32.91336103912735
699.6831469157987	-24.60467642990261	19.713936433569216
