497.1736775423849	474.54870948465054	56.35145702666545
812.8389080751742	1065.6222372280126	66.3
942.3795267177068	1437.6363215347724	76.0
974.4433471214654	1640.25113530899	89.0
951.192466852292	1760.6574795600613	120.6
882.2702146258171	1798.0249657069462	180.0
789.2666935491275	1754.8447594927684	-139.0
676.0125122705574	1618.661032201901	-122.1
423.57438363382835	1022.442031013835	-105.65
336.7049168813055	527.5304367128783	-94.1
330.061808232971	308.3078513178243	-88.9
346.1605255296406	153.85557524403544	-76.9
416.8771691077816	23.296847953167344	-39.24
476.04788086320514	0.9304621427490929	-0.020000000000000046
